ID,Stufe,Priorität,Abschnitt,Kurzbeschreibung,Issue,Modul,Tests,Status
V17-OPS-010,V1,MUSS,Fortgeltendes Delta 1.7.0,Kapazitäts- und statuskonsistenter segmentweiser Aufruf bewusst aufgeteilter Buchungsgruppen.,,packages/domain/src/queue.ts packages/contracts und apps/worker/src/event-coordinator.ts sowie index.ts,queue.test.ts split-booking-group.test.ts und scripts/verify_queue_grouping.mjs mit 4→3+1-Integration,umgesetzt
V17-TKT-010,V1,MUSS,Fortgeltendes Delta 1.7.0,Vollständige Ticketvorschau ohne Scrollbereich und zugänglicher QR-Scan-Dialog.,,apps/web/src/cashier-view.tsx und features/cashier/cashier-v12.css,cashier-v1-6.test.ts Drucktest und Browserdialog,umgesetzt
V17-UI-010,V1,MUSS,Fortgeltendes Delta 1.7.0,Sichtbarer Abstand zwischen Ticketstatus und Summe im iPad-Landscape-Layout.,,apps/web/src/features/cashier/cashier-v12.css,cashier-v1-6.test.ts und Browserabnahme 1194×679,umgesetzt
V17-UI-020,V1,MUSS,Fortgeltendes Delta 1.7.0,Schließbare gestapelte Top-Meldungen als layoutneutrale Seitenüberlagerung.,,apps/web/src/app/PageNotifications.tsx AppShell.tsx und operation-workspace.tsx,notification-overlay.test.ts und Browserabnahme gestapelter Meldungen,umgesetzt
V17-UI-030,V1,MUSS,Fortgeltendes Delta 1.7.0,Responsives Ansichtsmenü bleibt bis 320 CSS-Pixel vollständig und zugänglich im Viewport.,,apps/web/src/app/AppHeader.tsx und design-system/base.css,apps/web/src/app/navigation.test.ts und Browserabnahme bei 320/390/430 Pixeln,umgesetzt
V17-FL-010,V1,MUSS,Fortgeltendes Delta 1.7.0,Flight Line trennt Claim-Auswahl und Flugzeug-Arbeitsansicht mit ausschließlich manueller regulärer Freigabe.,,apps/web/src/flight-line-assist.tsx und flight-line-view.tsx,Flight Line-Komponententests und Browserablauf für Claim/Wiederherstellung/Freigabe,umgesetzt
V17-FL-020,V1,MUSS,Fortgeltendes Delta 1.7.0,Flight Line teilt Status Zeitlinie Historie und Zustandsaktionen mit Flight Director; FLIGHT_LINE darf Flugzeugzustände aber keine Piloten ändern.,,packages/domain/src/index.ts apps/worker/src/event-coordinator.ts und apps/web/src/flight-line-shared.tsx,Domain-/Worker-/UI-Tests test:fleet-operations und vollständiger Browserablauf,umgesetzt
V17-FL-030,V1,MUSS,Fortgeltendes Delta 1.7.0,Flight Line und Flight Director teilen eine verbundene Ist-Zeitlinie kompakte Aktionen semantische Unterzustandsfarben und konsistente Pilotenicons.,,apps/web/src/flight-line-shared.tsx flight-line-assist.tsx flight-line-supervisor.tsx und Flight-Line-CSS,flight-line-shared.test.ts UI-Tests und responsive Browserabnahme,umgesetzt
V17-UI-040,V1,MUSS,Fortgeltendes Delta 1.7.0,Transiente Aktionsmeldungen verschwinden zeitgesteuert; betriebliche Zustandsmeldungen bleiben persistent.,,apps/web/src/app/PageNotifications.tsx und aktionsauslösende Ansichten,notification-overlay.test.ts mit Timeout- und Routing-Prüfung sowie Browserabnahme,umgesetzt
V17-UI-050,V1,MUSS,Fortgeltendes Delta 1.7.0,Die scrollbare Flight-Line-Flugzeugauswahl verwendet eine schmale themefähige Desktop-Scrollbar ohne mobilen Dokumentüberlauf.,,apps/web/src/features/flight-line/flight-line-assist-v15.css,flight-line-assist-ui.test.ts und Browserabnahme Desktop/Mobil,umgesetzt
V171-HEAD-010,V1,MUSS,Fortgeltendes Delta 1.7.1,Einzeilige Kopfzeile außer FIDS mit iconbasiertem geschlossenem Ansichtsumschalter.,,apps/web/src/app/AppHeader.tsx design-system/base.css und Admin-CSS,Header-UI-Tests sowie ausgerichtete Admin-Browserabnahme,umgesetzt
V171-TIM-010,V1,MUSS,Fortgeltendes Delta 1.7.1,Gemeinsame achsengleiche fünfstufige Zeitlinie ohne Status-Hintergrundfläche.,,apps/web/src/flight-line-shared.tsx und Flight-Line-CSS,flight-line-shared.test.ts und Browserabnahme,umgesetzt
V171-AST-010,V1,MUSS,Fortgeltendes Delta 1.7.1,Fester scrollbarerer Flight-Line-Umlaufblock und einzeilige Pilotverwaltung.,,apps/web/src/flight-line-assist.tsx und flight-line-assist-v15.css,flight-line-assist-ui.test.ts und Browserabnahme,umgesetzt
V171-ACT-010,V1,MUSS,Fortgeltendes Delta 1.7.1,Stabile zugängliche Icon-Aktionsreihen in Flight Line und Flight Director.,,apps/web/src/flight-line-assist.tsx flight-line-supervisor.tsx und Flight-Line-CSS,Flight-Line-UI-Tests für Kurzzeichen Tank-Sperre Zurückstellen Touchzustände und responsive Browserabnahme,umgesetzt
V171-CLM-010,V1,MUSS,Fortgeltendes Delta 1.7.1,Loginbasierte 30-Minuten-Claims mit Aktivitätsverlängerung und revisionierter Übernahme.,,Contracts Migration Worker und Flight Line,flight-line-assist-claims.test.ts und Sitzungsautorisierungstests,umgesetzt
V171-ABT-010,V1,MUSS,Fortgeltendes Delta 1.7.1,Atomarer technischer Umlaufabbruch mit Queue-Rückstellung und INACTIVE-Flugzeug.,,packages/domain Contracts und apps/worker/src/event-coordinator.ts,Domain- Contract- Unit- und test:fleet-operations-Integration mit historischem Queue-Eintrag,umgesetzt
V171-PAU-010,V1,MUSS,Fortgeltendes Delta 1.7.1,Kompakter Pausendialog mit vier unmittelbar ausführenden Daueraktionen.,,apps/web/src/flight-line-view.tsx und flight-line-pause.ts,flight-line-supervisor-ui.test.ts und mobile Browserabnahme,umgesetzt
V171-SUP-010,V1,MUSS,Fortgeltendes Delta 1.7.1,Flight-Director-Tabelle ohne Status und Nächster Schritt mit Zeilenzeitlinie und Historienmodal.,,apps/web/src/flight-line-supervisor.tsx und Flight-Line-CSS,Flight Director-UI-Test und Desktop-Browserabnahme,umgesetzt
V171-TKT-010,V1,MUSS,Fortgeltendes Delta 1.7.1,Verkaufte Ticketgruppen nach soldAt und ID absteigend bei unveränderter Suche.,,apps/worker/src/index.ts und flight-line-supervisor.tsx,Flight Director-UI-Test und Browserabnahme,umgesetzt
V171-MSG-010,V1,MUSS,Fortgeltendes Delta 1.7.1,Keine Erfolgstoasts für erwartete lokale Standardaktionen.,,apps/web/src/flight-line-view.tsx und PageNotifications,UI-Quelltests und Browserabnahme,umgesetzt
V171-QA-010,V1,MUSS,Fortgeltendes Delta 1.7.1,Automatisierte und visuelle Abnahme der mobilen und Desktop-Layouts sowie Fachkonflikte.,,Workspace-Test- und Buildskripte sowie Kassen-V2-Entwurf und Migration 0040,Vollständiger Check Offline-Draft-Unit-Test Master-Data-Integration und Browserabnahme,umgesetzt
V172-FOC-010,V1,MUSS,Fortgeltendes Delta 1.7.2,Suchfelder verwenden genau einen zugänglichen Fokusrahmen am äußeren Container.,,apps/web/src/design-system/components.css,design-system/components.test.ts und Browserabnahme mit Tastaturfokus,umgesetzt
V172-CAS-010,V1,MUSS,Fortgeltendes Delta 1.7.2,"Kassenprodukte ohne Flugzeugsymbol und ohne horizontalen Überlauf; das vergrößerte, optisch nach links versetzte Ticketsymbol bleibt auch auf schmalen Ansichten layoutstabil.",,apps/web/src/cashier-view.tsx und features/cashier/cashier-v12.css,cashier-v12.test.ts und responsive Browserabnahme,umgesetzt
V172-SUP-010,V1,MUSS,Fortgeltendes Delta 1.7.2,"Responsive Flight-Director-Flugzeugtabelle mit kompakter Detailspalte, sechs Aktionen und größenstabil mittig ausgerichteter Zeitlinie.",,apps/web/src/flight-line-supervisor.tsx und features/flight-line/flight-line-v12.css,flight-line-supervisor-ui.test.ts und Flight Director-Browserabnahme,umgesetzt
V172-TKT-010,V1,MUSS,Fortgeltendes Delta 1.7.2,"Initial offene Tickets sowie kompakte Ticketmatrix mit stabiler Scrollbar, Symbolköpfen und unveränderter vertikaler Kopfposition beim Filtern.",,apps/web/src/flight-line-supervisor.tsx und features/flight-line/flight-line-v12.css,flight-line-supervisor-ui.test.ts und Ticketlisten-Browserabnahme,umgesetzt
V172-TIM-010,V1,MUSS,Fortgeltendes Delta 1.7.2,"Gemeinsame symbolische Zeitlinie mit Verbindungen nur zwischen Symbolkanten, gut lesbaren stabilen Zeitplätzen und einem nach Umlaufabschluss allein sichtbaren aktuellen Folgezustand.",,apps/web/src/flight-line-shared.tsx und Flight-Line-CSS,flight-line-shared.test.ts und Browserabnahme aller Endzustände,umgesetzt
V172-ACT-010,V1,MUSS,Fortgeltendes Delta 1.7.2,Vier direkte Abschlussaktionen mit serverseitig gesperrter Aktionsgruppe.,,apps/web/src/flight-line-view.tsx flight-line-assist.tsx und flight-line-supervisor.tsx,Flight Line- und Flight Director-UI-Tests sowie Browserabnahme der vier Abschlusswege,umgesetzt
V172-AST-010,V1,MUSS,Fortgeltendes Delta 1.7.2,"Kompakte Flight-Line-Arbeitsansicht mit aktuellem operativem Umlauf, Symbol-Zeit-Markern in Auswahl und Historie, 56-Pixel-Aktionen, getrennter Pilotverwaltung und stabiler Buchungsgruppenübersicht; redundante Status- und Zustandszeitangaben entfallen.",,apps/web/src/flight-line-assist.tsx und features/flight-line/flight-line-assist-v15.css,flight-line-assist-ui.test.ts und Browserabnahme ab 320×568,umgesetzt
V172-CLM-010,V1,MUSS,Fortgeltendes Delta 1.7.2,"Gelbe ungefüllte bewusste Übernahme, blau gefüllter größenstabiler Pendingzustand mit ausschließlich mittigem Spinner und neutraler Touch-Hover beim Aktualisieren.",,apps/web/src/flight-line-assist.tsx und Flight Line-CSS,flight-line-assist-ui.test.ts und Browserabnahme für Übernahme sowie Aktualisieren,umgesetzt
V172-QA-010,V1,MUSS,Fortgeltendes Delta 1.7.2,Automatisierte und visuelle Abnahme der festgelegten Light- und Dark-Viewports.,,Workspace-Test- und Buildskripte sowie UI-Konzepte,Vollständiger Check und Light-/Dark-Browserabnahme,umgesetzt
V173-FID-010,V1,MUSS,Fortgeltendes Delta 1.7.3,"Standard-FIDS mit Veranstaltungsname, rahmenlosem großem Logo oder freiem schlankem Plane-Fallback in blauer Markenfarbe und kompatibler Normalisierung aller Terminallinks.",,apps/web/src/fids-display.tsx FeatureRouter.tsx EventScopedApplication.tsx BrandMark.tsx sowie ADR-0015 und ADR-0022,fids-display-ui.test.ts fids-v12.test.ts brand-mark.test.ts G-Kennungstest und Browser-Konzeptvergleich,umgesetzt
V173-PRI-010,V1,MUSS,Fortgeltendes Delta 1.7.3,Aktive GO-TO-GATE- und BOARDING-Gruppen bilden unabhängig von Ressource und Produkt einen stabil queue-sortierten obersten Block; pausierte Gruppen sind verzögert.,,apps/worker/src/index.ts,public-board-priority.test.ts und Mehrressourcen-Abnahme,umgesetzt
V173-LAY-010,V1,MUSS,Fortgeltendes Delta 1.7.3,"Überlauffreie 100dvh-Anzeige mit exakt 4 bis 20 skalierten Zeilen, höchstens texthohen und ungefassten Lucide-Symbolen (users, clock-3, circle-arrow-right, tickets-plane, plane-takeoff), neutralem WARTEN und dezentem neutralem Footer-Trenner, kompakter schmaler Ansicht und zeilenweise verteilter Zweispaltenansicht ab 1280 Pixel.",,apps/web/src/fids-display.tsx features/fids/fids-v12.css und forecast-simulation/simulation-fids.ts,fids-display-ui.test.ts fids-v12.test.ts simulation-fids.test.ts und Produktions-/Simulator-Viewport-Abnahme,umgesetzt
V173-SET-010,V1,MUSS,Fortgeltendes Delta 1.7.3,"Zugänglicher dezenter Einstellungsbutton und bestätigungsgebundener Dialog für Zeilen, Layout, Theme und Abmeldung in der blauen UI-Akzentfarbe der Anwendung.",,apps/web/src/features/fids/FidsSettingsDialog.tsx und fids-view.tsx,fids-display-ui.test.ts und Dialog-Browserabnahme,umgesetzt
V173-AUT-010,V1,MUSS,Fortgeltendes Delta 1.7.3,DISPLAY-Konten sind administrierbar und bleiben auf FIDS beschränkt; ADMIN-Konten dürfen FIDS zusätzlich zu ihren Administrationsansichten und mit unveränderter Startseite verwenden.,,packages/contracts apps/worker/src/auth.ts apps/worker/src/index.ts und Web-Navigation,Contract- Domain- Auth- Navigations- und Autorisierungstests,umgesetzt
V173-SES-010,V1,MUSS,Fortgeltendes Delta 1.7.3,DISPLAY-Sitzungen laufen absolut 90 Tage ohne früheren Idle-Ablauf; andere Rollen bleiben bei 16 Stunden und alle Widerrufswege wirken sofort.,,apps/worker/src/auth.ts und Loginroute,auth.test.ts und Sitzungswiderrufstests,umgesetzt
V173-API-010,V1,MUSS,Fortgeltendes Delta 1.7.3,Versionierter FidsPreferences-Vertrag und kontobezogene GET-/PUT-Endpunkte; Public Board und Logo bleiben anonym.,,packages/contracts/src/index.ts apps/worker/src/index.ts und apps/web/src/api.ts,Contract- und fids-preferences.test.ts,umgesetzt
V173-DAT-010,V1,MUSS,Fortgeltendes Delta 1.7.3,"Präferenzupdates sind je Konto und Veranstaltung serialisiert, versioniert, idempotent, auditiert und atomar mit nicht sensitiver Outbox gespeichert.",,apps/worker/src/event-coordinator.ts event-deletion.ts und factory-reset.ts,fids-preferences.test.ts event-deletion.test.ts factory-reset.test.ts,umgesetzt
V173-OPS-010,V1,MUSS,Fortgeltendes Delta 1.7.3,"Migration 0041, D1-Time-Travel-Wiederherstellung, Löschreihenfolge und bewusster Ausschluss aus portablen Backups sind dokumentiert.",,apps/worker/migrations/0041_fids_display_accounts_and_preferences.sql und docs/operations,SQLite-Migrationsintegration und Backup-Dokumentationsprüfung,umgesetzt
V173-AST-010,V1,MUSS,Fortgeltendes Delta 1.7.3,"Mobile Flight-Line-Auswahl mit Ressourcengruppe und Plätzen statt unverbindlicher Fluggruppenkennung, optionaler eigener Ressourcenzeile, als gesamte Einheit vertikal zum linken Detailblock zentriertem Zustandsblock aus Symbol und stabiler Zeit darunter, neutraler Markerfläche und allein zustandsfarbigem Symbol samt Zeit, vollbreitem größenstabilem Übernahmebutton, gleichmäßig zweispaltiger Historie mit linksbündig beginnenden Symbolen und Werten ohne horizontalen Überlauf sowie gesperrten Aktionen während der Flugzeugfreigabe.",,apps/web/src/flight-line-assist.tsx und features/flight-line/flight-line-assist-v15.css,flight-line-assist-ui.test.ts und mobile Browserabnahme,umgesetzt
V173-QA-010,V1,MUSS,Fortgeltendes Delta 1.7.3,"Automatisierte und visuelle Abnahme deckt Rollen, Persistenz, Priorität, Themes, Viewports, Zeilenzahlen, Überlauf, Realtime und Offline-Stand ab.",,Workspace-Test- und Buildskripte sowie docs/ui/v1.10.0-release-concept.md,Vollständiger Check und Browserabnahme,umgesetzt
V18-BSY-010,V1,MUSS,Fortgeltendes Delta 1.8.0,Der auslösende asynchrone Button zeigt den größenstabilen zugänglichen Busy Indicator; andere gesperrte Buttons behalten ihren Inhalt.,,apps/web/src/design-system/components und asynchrone Anwendungsaktionen,components.test.ts sowie UI-Quelltests und Browserabnahme,umgesetzt
V18-TIM-010,V1,MUSS,Fortgeltendes Delta 1.8.0,"Kasse, Flight Line, FIDS und öffentliche Statusseiten zeigen prognostizierte Zeitfenster als absolute Veranstaltungszeiten.",,apps/web/src/time-window.ts sowie Kasse Flight Line FIDS und öffentliche Statusseiten,time-window.test.ts Contracttests und Browserabnahme,umgesetzt
V18-CAS-010,V1,MUSS,Fortgeltendes Delta 1.8.0,"Kassenliste und Detail entsprechen dem freigegebenen Delta mit Fluggruppenzeilen, Phasensymbolen, GoToGate-Aktiv, absolutem Fenster und Ticket drucken.",,apps/web/src/cashier-view.tsx und cashier-v12.css,cashier-v1-6.test.ts cashier-v12.test.ts und Browserabnahme,umgesetzt
V18-FLT-010,V1,MUSS,Fortgeltendes Delta 1.8.0,Verkaufte Tickets in Flight Line verwenden die verbindliche dreizehnspaltige Reihenfolge mit getrennten G- und F-Kennungen.,,apps/web/src/flight-line-supervisor.tsx und flight-line-v12.css,flight-line-sort.test.ts flight-line-supervisor-ui.test.ts und Browserabnahme,umgesetzt
V18-GRP-010,V1,MUSS,Fortgeltendes Delta 1.8.0,Eine Buchungsgruppe besitzt genau einen öffentlichen Gruppen-QR-Code und einen aggregierten Status für alle Teilflüge.,,apps/worker/src/index.ts apps/web/src/group-status-view.tsx und cashier-view.tsx,Contract- Worker- und UI-Tests sowie Splitgruppenabnahme,umgesetzt
V18-API-010,V1,MUSS,Fortgeltendes Delta 1.8.0,Verträge liefern ISO-Zeitfenster und Zeitzone; Gruppenroute und Legacy-Ticketroute bleiben parallel verfügbar.,,packages/contracts/src/index.ts apps/worker/src/index.ts und apps/web/src/api.ts,Contract- und API-Tests,umgesetzt
V18-DAT-010,V1,MUSS,Fortgeltendes Delta 1.8.0,"Migration 0042 speichert Gruppencode und Push-Zuordnung geschützt, füllt Bestände kompatibel und hält Codes aus Audit und Outbox.",,apps/worker/migrations/0042_group_status_codes_and_push.sql event-coordinator.ts und web-push.ts,Migrations- Push- und Geheimhaltungstests,umgesetzt
V18-OPS-010,V1,MUSS,Fortgeltendes Delta 1.8.0,ADR und Migrationsnotiz dokumentieren Rückwärtskompatibilität und Wiederherstellung.,,docs/adr/0023-oeffentlicher-gruppencode.md und apps/worker/migrations/README.md,Requirements-Verifikation und Diffprüfung,umgesetzt
V18-QA-010,V1,MUSS,Fortgeltendes Delta 1.8.0,"Automatisierte und visuelle Abnahme deckt Busy, Zeitfenster, Tabellen, Gruppendruck, Splitstatus, Push, Legacy und Geheimhaltung ab.",,Workspace-Prüfskripte und docs/ui/v1.10.0-release-concept.md,Vollständiger Check und Browserabnahme,umgesetzt
V19-BRN-010,V1,MUSS,Fortgeltendes Delta 1.9.0,Das generische App-Icon verwendet in allen synchronen Varianten ein blaues Plane-Outline auf dunklem Hintergrund.,,apps/web/public/icons/app-icon.svg und Rastervarianten,pwa-installability.test.ts sowie visuelle Kleinformatabnahme,umgesetzt
V19-CAS-010,V1,MUSS,Fortgeltendes Delta 1.9.0,"Kassenbuttons, Symbolköpfe, Personenanzeige, Abschlussstatus und der servergestützte Tab Offene Tickets entsprechen dem freigegebenen Delta.",,apps/web/src/cashier-view.tsx cashier-guidance.ts und cashier-v12.css,cashier-guidance.test.ts v19-ui.test.ts cashier-v12.test.ts und Browserabnahme,umgesetzt
V19-PRN-010,V1,MUSS,Fortgeltendes Delta 1.9.0,POS-58 druckt das Gruppenticket ohne Vorlauf oder feste Rollenlänge aus genau einer Druckregelquelle.,,apps/web/src/features/cashier/cashier-v12.css und styles.css,v19-ui.test.ts cashier-v12.test.ts und 58x100-mm-Print-to-PDF; physische POS-58-Prüfung extern,umgesetzt
V19-RTE-010,V1,MUSS,Fortgeltendes Delta 1.9.0,Flight Director liegt unter /flight-director und Flight Line unter /flight-line; der alte Flight-Line-Pfad entfällt ohne Weiterleitung.,,apps/web Router Navigation Installationsmetadaten Workerprofile und PWA-Manifeste,navigation.test.ts install-metadata.test.ts pwa-installability.test.ts und Browserabnahme,umgesetzt
V19-API-010,V1,MUSS,Fortgeltendes Delta 1.9.0,Die Ticketsuche filtert OPEN serverseitig vor Cursor und Pagination ohne neue Domänen- oder Datenbankzustände.,,packages/contracts/src/index.ts apps/worker/src/ticket-search.ts und index.ts,index.test.ts ticket-search.test.ts und Worker-Quelltests,umgesetzt
V19-QA-010,V1,MUSS,Fortgeltendes Delta 1.9.0,"Automatisierte und visuelle Abnahme deckt Favicon, Kasse, Druck, Statuslogik, neue Routen und entfernte Legacy-Metadaten ab.",,Workspace-Prüfskripte und docs/ui/v1.10.0-release-concept.md,Vollständiger Check und responsive Browserabnahme,umgesetzt
V191-CAS-010,V1,MUSS,Fortgeltendes Delta 1.9.1,Temporäre Kapazitäts- und Prognosezustände bleiben Hinweise und sperren keinen ausdrücklich freigegebenen Verkauf; die Gruppengröße bleibt nach Verkauf erhalten und besitzt einen Reset auf 1.,,apps/web/src/cashier-view.tsx apps/worker/src/event-coordinator.ts und scripts/verify_sale_guards.mjs,cashier-v12.test.ts sale-capacity-policy.test.ts und test:sale-guards,umgesetzt
V191-GRP-010,V1,MUSS,Fortgeltendes Delta 1.9.1,Verkauf und Aufteilungsanzeige leiten die Gruppenkapazität aus aktiven Ressourcengruppenzuordnungen statt temporären Flugzeugzuständen ab.,,apps/worker/src/index.ts und event-coordinator.ts,sale-capacity-policy.test.ts test:sale-guards und Browserabnahme,umgesetzt
V191-PRN-010,V1,MUSS,Fortgeltendes Delta 1.9.1,"POS-58 druckt ausschließlich das auf 56 mm vergrößerte, mit einem 52-mm-QR-Code versehene und auf der Rollenachse zentrierte Ticket ohne Vorlauf oder feste Rollenlänge; Direktdruck wird betrieblich konfiguriert.",,apps/web/src/features/cashier/cashier-v12.css und docs/operations/pos-58-direct-print.md,cashier-v12.test.ts Print-to-PDF und physische POS-58-Prüfung extern,umgesetzt
V191-PUB-010,V1,MUSS,Fortgeltendes Delta 1.9.1,Öffentliche Status-PWAs vermeiden leeren iPhone-Überlauf und bezeichnen IN_FLIGHT als IM FLUG sowie LANDED als GELANDET.,,apps/web/src/features/public-status/public-status-model.ts und public-status-v18.css,public-status-model.test.ts public-status-ui.test.ts und mobile Browserabnahme,umgesetzt
V191-FID-010,V1,MUSS,Fortgeltendes Delta 1.9.1,FIDS-Zeitfenster werden ohne nachgestelltes Wort Uhr dargestellt.,,apps/web/src/time-window.ts und fids-display.tsx,time-window.test.ts fids-display-ui.test.ts und Browserabnahme,umgesetzt
V191-QA-010,V1,MUSS,Fortgeltendes Delta 1.9.1,"Automatisierte, visuelle und Druckabnahmen decken das vollständige freigegebene Korrekturdelta ab.",,Workspace-Prüfskripte und docs/ui/v1.10.0-release-concept.md,Vollständiger Check responsive Browserabnahme und Diff-Review,umgesetzt
V1100-REL-010,V1,MUSS,Release und Versionierung,"Anwendung, Workspace-Pakete, /api/meta, Healthcheck, Backups, Requirements, Traceability, Rollenunterlagen und PDFs melden konsistent 1.10.0.",,package.json packages/config apps/worker/src/index.ts apps/worker/src/backup.ts,scripts/verify_requirements.py und npm run check,umgesetzt
V1100-DOC-010,V1,MUSS,Dokumentationskonsistenz,"Nur der aktuelle Katalog, gültige ADRs, Betriebsanleitungen, automatisierte Tests und unveränderte binäre Quellen gelten als aktuelle Dokumentation. Links, Bilder, Versionen und Begriffe werden automatisiert geprüft.",,docs/requirements scripts/verify_architecture_docs.mjs,npm run docs:verify und npm run requirements:verify,umgesetzt
V1100-ROL-010,V1,MUSS,Rollenbezogene Einweisung,"Für Kasse, Flight Line, Flight Director und FIDS existiert je ein einseitiges Rollenblatt, für Administration höchstens zwei Seiten. Markdown ist Quelle; PDF wird reproduzierbar erzeugt. Jedes Blatt enthält Einstieg, vier bis sechs Schritte, aktuellen Screenshot, Ablaufstreifen, Stopp/Hilfe und Rolleninvarianten.",,docs/roles scripts/build_role_guides.py scripts/capture_role_guides.mjs,npm run test:browser:roles und npm run docs:guides:check,umgesetzt
V1100-CF-010,V1,MUSS,Cloudflare-Neuaufbau,"Eine leere Cloudflare-Umgebung ist mit einem Zielnamen weitgehend automatisch und wiederaufnehmbar aufbaubar. Worker-, D1- und R2-Namen sind ableitbar oder überschreibbar; D1 und R2 verwenden EU-Jurisdiktion. Bestehende Ressourcen werden nie gelöscht oder geleert.",,scripts/cloudflare_bootstrap.mjs scripts/cloudflare-target.mjs,apps/worker/src/cloudflare-target-config.test.ts und Bootstrap-Dry-Run,umgesetzt
V1100-CF-020,V1,MUSS,Cloudflare-Neuaufbau,"Eine lokale, nicht versionierte Zielkonfiguration umfasst Static Assets, D1, R2, Durable Object, Rate Limits, Cron und Observability. Migrationen, Secrets, Build, Deployment und Smoke-Prüfung sind dokumentiert; Demo-Seeds bleiben ausgeschlossen.",,scripts/cloudflare_verify.mjs docs/operations/cloudflare-neuaufbau.md .github/workflows/deploy-cloudflare.yml,npm run cloudflare:verify und GitHub-Environment-Gate,umgesetzt
V1100-SET-010,V1,MUSS,Werksreset und Ersteinrichtung,"Ein authentifizierter Werksreset verlangt die aktuelle Konto-PIN und führt im selben Browser über eine 30 Minuten gültige, einmal verwendbare, gehashte und hostgebundene Fortsetzungsfreigabe ohne Konsolenarbeit zu /setup. Antwortverlust ist über denselben commandId idempotent wiederholbar.",,apps/worker/src/reset-setup-grant.ts apps/web/src/setup-view.tsx,npm run test:factory-reset und npm run test:first-run-setup,umgesetzt
V1100-SEC-010,V1,MUSS,Installationssicherheit,"Der Installations-Notfallcode besitzt mindestens 128 Bit Entropie, liegt ausschließlich als Worker-Secret und im Passwortsafe vor, funktioniert nur bei leerer Installation und wird rate-limitiert mit generischen Fehlern geprüft. PINs, Codes, Cookies und Secrets erscheinen nie in Logs, Backups, Screenshots oder Repository.",,apps/worker/src/public-access.ts scripts/configure_cloudflare_setup.mjs,Reset-/Setup-Integration und Secret-Scan,umgesetzt
V1100-API-010,V1,MUSS,Interne API,"Interne operative Clients verwenden ausschließlich /api/control/:eventId/.... JSON-Anfragen sind größenbegrenzt; fehlerhaftes JSON liefert 400, eine Überschreitung 413. Zugesicherte öffentliche Statusrouten bleiben kompatibel.",,apps/worker/src/request-body-boundaries.ts apps/web/src/api.ts,Worker-Runtime- und Routingtests,umgesetzt
V1100-TYP-010,V1,MUSS,Generierte Worker-Typen,Worker-Bindings werden mit wrangler types erzeugt und bei jeder Typprüfung mit --check gegen wrangler.jsonc verifiziert.,,apps/worker/src/worker-configuration.d.ts apps/worker/package.json,npm run typecheck,umgesetzt
V1100-MIG-010,V1,MUSS,Migrationen,SQL-Migrationen besitzen einen automatisch geprüften Registereintrag und eine Wiederherstellungsnotiz. Die historische Doppelnummer 0036 bleibt aus Gründen der angewandten D1-Historie unverändert und ist ausdrücklich registriert.,,apps/worker/migrations scripts/verify_migrations.mjs,npm run docs:migrations:check und Backup/Restore,umgesetzt
V1100-DEP-010,V1,MUSS,Abhängigkeiten,Kompatible Patchstände werden kontrolliert aktualisiert; TypeScript bleibt in diesem Release auf 6.0.3. Dependabot schlägt wöchentlich gruppierte Patchupdates vor.,,package-lock.json .github/dependabot.yml,npm audit --omit=dev und npm run check,umgesetzt
V1100-QA-010,V1,MUSS,Qualitätssicherung,"Unit-, Worker-/D1-Integrations- und Browserprüfungen decken Reset/Setup, Bootstrap-Konfiguration, Rollenabläufe, responsive Darstellung, Dokumente und Backups ab. Der vollständige Abnahmelauf bleibt npm run check.",,vitest.config.ts vitest.worker.config.ts scripts,npm run check npm run test:worker-runtime npm run test:browser:roles,umgesetzt
V1100-MOD-010,V1,MUSS,Modularisierung,"Neue Setup-/Reset-, Request-Grenz- und Cloudflare-Ziellogik liegt in eigenständigen Modulen. Weitere Zerlegung der großen operativen Handler darf Atomarität, erwartete Version, Idempotenz, Audit, Outbox oder Veröffentlichung nach Persistenz nicht verändern.",,apps/worker/src packages/contracts/src apps/web/src/features,Typprüfung Unit-Tests Worker-Runtime und Browserabnahme,umgesetzt
